,C10: 104,C5: 123,C1: 143,C13: 73,C18: 62,C29: 60,C37: 53,C14: 29,C47: 46,C26: 26,C42: 24,C40: 18,C8: 17,C4: 18,C2: 16,C20: 15,C7: 15,C12: 14,C24: 8,C38: 7,C27: 7,C41: 6,C51: 5,C52: 6,C53: 5,C36: 5,C23: 5,C15: 4,C9: 3,C25: 3,C32: 3,C35: 2,C43: 4,C50: 4,C16: 4,C3: 3,C48: 3,C30: 3,C34: 2,C6: 2,C21: 2,C33: 2,C39: 2,C44: 2,C19: 2,C17: 8,C46: 8,C45: 1,C49: 1,C28: 1,C22: 1,C31: 7,C11: 5
C10: 104,0.0,0.0003755314093460526,0.0008432480632137883,0.0018370819649660489,0.0039860228655840225,0.004531892109283778,0.0069346871190621145,0.009469514639560993,0.009899036934560256,0.01003790896754334,0.010092295252296676,0.010189002976775632,0.010742563249501126,0.011527563676830823,0.012587762682109493,0.01283458567044348,0.01283458567044348,0.013339319910533469,0.01553220772822794,0.015849418803024054,0.0166500797121695,0.01714498621608545,0.017268099470186232,0.01741083888229265,0.0175343261212194,0.017874281961766474,0.0180432987595476,0.019213207812105337,0.019529621660475272,0.019749615496735096,0.01985420556554312,0.021285751186710163,0.021307411530991232,0.023494467511140583,0.023511949952653627,0.0238575231010783,0.023866371795608188,0.02387204841521406,0.024385650210897527,0.024385691962587854,0.024385785238747897,0.024386554906793347,0.024388211394508013,0.024392179070735702,0.024397398847581887,0.024578645235717005,0.024696062103800574,0.02490539815556809,0.02490539815556809,0.02490539815556809,0.02490539815556809,0.026251414456764748,0.027924282394173744
Deviation,-,20%,25%,40%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,104,102,104,73,62,60,53,28,46,25,23,2,1,3,1,1,0,0,1,0,0,1,5,6,0,5,3,4,0,3,3,2,4,2,3,0,1,3,0,0,2,0,2,0,0,5,6,0,1,0,1,6,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C11: 5,C31: 7,C17: 8,C25: 3,C1: 143,C9: 3,C32: 3,C5: 123,C46: 8,C10: 104,C53: 5,C41: 6,C24: 8,C43: 4,C13: 73,C18: 62,C29: 60,C37: 53,C15: 4,C47: 46,C51: 5,C48: 3,C52: 6,C42: 24,C26: 26,C36: 5,C14: 29,C38: 7,C27: 7,C23: 5,C33: 2,C3: 3,C20: 15,C7: 15,C4: 18,C12: 14,C16: 4,C2: 16,C50: 4,C21: 2,C40: 18,C8: 17,C34: 2,C6: 2,C35: 2,C30: 3,C39: 2,C19: 2,C44: 2,C22: 1,C49: 1,C28: 1,C45: 1
C11: 5,0.0,0.007368220999088383,0.009847189128981951,0.016066590556899987,0.02161139214934139,0.02246494211046432,0.022520427042043573,0.02368257765540714,0.02497129267375808,0.027924282394173744,0.028911654794134413,0.032293436638282436,0.035719212169627236,0.03750467394988816,0.04010927900827642,0.04481733295457625,0.04596001616441126,0.05258810508029967,0.0529886345989144,0.05762651446847776,0.0727866998433406,0.07810289145283811,0.08166570592305243,0.08388942474710867,0.08440965162809398,0.08554075112821735,0.09021191605709042,0.09090383264007997,0.1063404260214173,0.12996768523366886,0.13857886801831354,0.14839469281480064,0.1530086847812081,0.1530086847812081,0.15359836283535225,0.16118527956567938,0.16812581564095672,0.16983810650200246,0.17555520282578171,0.19227368959432733,0.20239146288515786,0.2142567926907768,0.2341904176212972,0.2471748690354737,0.2845394424703301,0.33403105769084224,0.3639781902770121,0.4767105616769685,0.4872551051602789,0.6475786079011019,0.6475786079011019,0.6475786079011019,0.6475786079011019
Deviation,-,15%,20%,20%,25%,25%,25%,25%,25%,30%,30%,30%,30%,35%,35%,35%,35%,40%,40%,40%,45%,45%,45%,50%,50%,50%,50%,50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%,>50%
NodeOverlap,5,3,5,0,5,3,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
